session_id,start_time,end_time,ip_address,country,language,messages_sent,sentiment,escalated,forwarded_hr,full_transcript,avg_response_time,tokens,tokens_eur,category,initial_msg,user_rating
session_526,2025-04-23 07:04:11,2025-04-23 07:05:11,145.75.32.1,Netherlands,Dutch,1,Positive,Yes,Yes,https://chatbotlogs.com/session_123,2.82,59,0.018,IT Support,How do I dispute an incorrect payroll deduction?,3.0
session_527,2025-04-23 08:43:44,2025-04-23 08:53:44,145.75.32.1,Netherlands,Dutch,8,Positive,No,No,https://chatbotlogs.com/session_95,2.19,464,0.139,Personal,Where is the break room?,5.0
session_528,2025-04-23 11:00:34,2025-04-23 11:01:34,37.77.184.22,Netherlands,Dutch,1,Negative,No,No,https://chatbotlogs.com/session_315,3.42,79,0.024,HR,Where is the break room?,
session_529,2025-04-23 14:37:42,2025-04-23 14:38:42,37.77.184.22,Netherlands,Polish,2,Positive,Yes,Yes,https://chatbotlogs.com/session_31,3.09,120,0.036,Personal,How do I dispute an incorrect payroll deduction?,5.0
session_530,2025-04-23 15:44:34,2025-04-23 15:53:34,82.217.56.10,Netherlands,Dutch,9,Positive,Yes,No,https://chatbotlogs.com/session_291,3.2,648,0.194,Scheduling,Do we have a time machine in the office?,5.0
session_531,2025-04-23 17:20:25,2025-04-23 17:29:25,37.77.184.22,Netherlands,Dutch,8,Positive,Yes,No,https://chatbotlogs.com/session_168,2.55,520,0.156,General,How do I become a millionaire overnight?,5.0
session_532,2025-04-23 22:24:31,2025-04-23 22:33:31,37.77.184.22,Netherlands,Dutch,10,Positive,Yes,No,https://chatbotlogs.com/session_137,2.29,540,0.162,Scheduling,Is coffee better than tea?,2.0
session_533,2025-04-24 08:36:16,2025-04-24 08:37:16,82.217.56.10,Netherlands,Dutch,1,Positive,No,No,https://chatbotlogs.com/session_33,1.81,56,0.017,Scheduling,Who do I contact for payroll issues?,1.0
session_534,2025-04-24 09:51:33,2025-04-24 09:52:33,37.77.184.22,Netherlands,Turkish,2,Positive,No,No,https://chatbotlogs.com/session_113,3.35,146,0.044,HR,Where can I see my schedule?,5.0
session_535,2025-04-24 10:13:24,2025-04-24 10:14:24,37.77.184.22,Netherlands,Dutch,2,Positive,Yes,Yes,https://chatbotlogs.com/session_140,3.25,132,0.04,General,How do I report discrimination in the workplace?,
session_536,2025-04-24 12:06:03,2025-04-24 12:15:03,37.77.184.22,Netherlands,Dutch,9,Neutral,Yes,No,https://chatbotlogs.com/session_201,1.96,522,0.157,HR,Can you tell me a secret?,1.0
session_537,2025-04-24 16:34:47,2025-04-24 16:35:47,145.75.32.1,Netherlands,Dutch,2,Positive,No,No,https://chatbotlogs.com/session_112,2.58,128,0.038,Personal,Can I request more hours?,1.0
session_538,2025-04-24 16:59:45,2025-04-24 17:00:45,145.75.32.1,Netherlands,Dutch,1,Positive,No,No,https://chatbotlogs.com/session_164,2.28,46,0.014,IT Support,What are the sick leave policies?,2.0
session_539,2025-04-24 17:44:21,2025-04-24 17:53:21,82.217.56.10,Netherlands,Dutch,9,Positive,No,No,https://chatbotlogs.com/session_199,2.46,360,0.108,Scheduling,Who do I contact for payroll issues?,2.0
session_540,2025-04-24 18:23:35,2025-04-24 18:24:35,82.217.56.10,Netherlands,Turkish,1,Positive,Yes,Yes,https://chatbotlogs.com/session_53,1.55,59,0.018,IT Support,How do I file a workplace harassment complaint?,2.0
session_541,2025-04-24 18:31:15,2025-04-24 18:41:15,145.75.32.1,Netherlands,Polish,9,Positive,No,No,https://chatbotlogs.com/session_203,2.14,675,0.202,HR,How do I access my payslip?,4.0
session_542,2025-04-24 18:50:15,2025-04-24 18:51:15,37.77.184.22,Netherlands,Turkish,1,Neutral,No,No,https://chatbotlogs.com/session_113,3.35,71,0.021,Scheduling,Where can I see my schedule?,5.0
session_543,2025-04-25 01:53:37,2025-04-25 02:02:37,82.217.56.10,Netherlands,Dutch,7,Negative,Yes,Yes,https://chatbotlogs.com/session_119,2.98,385,0.115,IT Support,How do I dispute an incorrect payroll deduction?,
session_544,2025-04-25 11:56:14,2025-04-25 11:57:14,82.217.56.10,Netherlands,Dutch,1,Negative,No,No,https://chatbotlogs.com/session_115,2.45,73,0.022,IT Support,Where can I update my address?,1.0
session_545,2025-04-25 12:10:30,2025-04-25 12:20:30,82.217.56.10,Netherlands,Dutch,10,Negative,Yes,No,https://chatbotlogs.com/session_51,1.87,430,0.129,General,What happens if I never log off?,
session_546,2025-04-25 12:51:02,2025-04-25 12:52:02,82.217.56.10,Netherlands,Dutch,1,Positive,Yes,No,https://chatbotlogs.com/session_114,3.11,56,0.017,Scheduling,How do I get infinite vacation days?,5.0
session_547,2025-04-25 14:32:23,2025-04-25 14:41:23,145.75.32.1,Netherlands,Dutch,10,Positive,No,No,https://chatbotlogs.com/session_106,2.7,750,0.225,Personal,Can I request more hours?,1.0
session_548,2025-04-25 14:35:15,2025-04-25 14:36:15,37.77.184.22,Netherlands,Polish,2,Positive,Yes,No,https://chatbotlogs.com/session_117,2.07,122,0.037,Scheduling,What happens if I never log off?,4.0
session_549,2025-04-25 16:50:17,2025-04-25 16:59:17,82.217.56.10,Netherlands,Dutch,7,Positive,No,No,https://chatbotlogs.com/session_185,2.53,511,0.153,HR,What are the sick leave policies?,2.0
session_550,2025-04-26 02:38:21,2025-04-26 02:47:21,145.75.32.1,Netherlands,Dutch,6,Positive,No,No,https://chatbotlogs.com/session_40,1.57,372,0.112,Personal,Where can I see my schedule?,
session_551,2025-04-26 07:18:53,2025-04-26 07:28:53,82.217.56.10,Netherlands,Dutch,10,Positive,Yes,Yes,https://chatbotlogs.com/session_114,3.11,520,0.156,Scheduling,What should I do if I have a conflict with my manager?,
session_552,2025-04-26 10:03:54,2025-04-26 10:04:54,82.217.56.10,Netherlands,Dutch,2,Positive,No,No,https://chatbotlogs.com/session_269,2.39,148,0.044,HR,Why can’t I log in?,5.0
session_553,2025-04-26 11:11:45,2025-04-26 11:12:45,145.75.32.1,Netherlands,Polish,1,Neutral,Yes,Yes,https://chatbotlogs.com/session_1,2.5,52,0.016,Personal,What should I do if I have a conflict with my manager?,
session_554,2025-04-26 11:49:06,2025-04-26 11:50:06,145.75.32.1,Netherlands,Dutch,1,Positive,No,No,https://chatbotlogs.com/session_110,2.7,52,0.016,Scheduling,How do I swap shifts?,4.0
session_555,2025-04-26 15:08:19,2025-04-26 15:17:19,37.77.184.22,Netherlands,Turkish,8,Neutral,No,No,https://chatbotlogs.com/session_212,2.67,568,0.17,Scheduling,How do I swap shifts?,1.0
session_556,2025-04-26 16:51:50,2025-04-26 16:52:50,37.77.184.22,Netherlands,Polish,1,Positive,Yes,No,https://chatbotlogs.com/session_117,2.07,75,0.022,Scheduling,What happens if I never log off?,4.0
session_557,2025-04-26 17:39:38,2025-04-26 17:48:38,82.217.56.10,Netherlands,Dutch,11,Positive,No,No,https://chatbotlogs.com/session_282,3.12,671,0.201,Scheduling,How's the weather?,3.0
session_558,2025-04-26 18:26:32,2025-04-26 18:35:32,37.77.184.22,Netherlands,Moroccan Arabic,11,Negative,Yes,No,https://chatbotlogs.com/session_121,3.38,572,0.172,IT Support,Why is the sky blue?,5.0
session_559,2025-04-27 05:06:24,2025-04-27 05:07:24,145.75.32.1,Netherlands,Turkish,1,Positive,Yes,No,https://chatbotlogs.com/session_149,3.2,59,0.018,IT Support,Can you tell me a secret?,
session_560,2025-04-27 09:20:00,2025-04-27 09:29:00,37.77.184.22,Netherlands,Dutch,6,Positive,Yes,No,https://chatbotlogs.com/session_144,1.7,306,0.092,HR,Is coffee better than tea?,
session_561,2025-04-27 09:38:58,2025-04-27 09:48:58,145.75.32.1,Netherlands,Dutch,7,Positive,No,No,https://chatbotlogs.com/session_135,2.92,329,0.099,IT Support,Where can I see my schedule?,
session_562,2025-04-27 13:43:29,2025-04-27 13:53:29,145.75.32.1,Netherlands,Dutch,5,Positive,No,No,https://chatbotlogs.com/session_67,1.81,360,0.108,Personal,Who do I contact for payroll issues?,
session_563,2025-04-27 15:25:08,2025-04-27 15:26:08,82.217.56.10,Netherlands,Dutch,1,Positive,No,No,https://chatbotlogs.com/session_25,3.14,75,0.022,IT Support,Where is the break room?,5.0
session_564,2025-04-27 17:31:13,2025-04-27 17:40:13,82.217.56.10,Netherlands,Dutch,6,Positive,Yes,No,https://chatbotlogs.com/session_217,2.54,396,0.119,Scheduling,How do I become a millionaire overnight?,1.0
session_565,2025-04-27 20:36:45,2025-04-27 20:37:45,37.77.184.22,Netherlands,Dutch,1,Neutral,No,No,https://chatbotlogs.com/session_81,1.72,67,0.02,Personal,Where can I update my address?,
session_566,2025-04-28 09:33:46,2025-04-28 09:42:46,82.217.56.10,Netherlands,Dutch,5,Positive,No,No,https://chatbotlogs.com/session_282,3.12,215,0.064,Scheduling,How's the weather?,3.0
session_567,2025-04-28 10:23:33,2025-04-28 10:24:33,82.217.56.10,Netherlands,Turkish,2,Positive,Yes,Yes,https://chatbotlogs.com/session_57,3.0,156,0.047,IT Support,Who do I talk to about my pension plan options?,3.0
session_568,2025-04-28 11:08:33,2025-04-28 11:17:33,82.217.56.10,Netherlands,Dutch,8,Positive,No,No,https://chatbotlogs.com/session_91,1.91,592,0.178,General,Why can’t I log in?,4.0
session_569,2025-04-28 12:28:21,2025-04-28 12:37:21,145.75.32.1,Netherlands,Polish,9,Positive,No,No,https://chatbotlogs.com/session_60,3.49,585,0.176,Personal,Who do I contact for IT help?,2.0
session_570,2025-04-28 18:22:39,2025-04-28 18:31:39,145.75.32.1,Netherlands,Polish,11,Positive,No,No,https://chatbotlogs.com/session_203,2.14,759,0.228,Scheduling,How do I access my payslip?,
session_571,2025-04-29 05:34:47,2025-04-29 05:35:47,37.77.184.22,Netherlands,Moroccan Arabic,2,Positive,Yes,No,https://chatbotlogs.com/session_121,3.38,80,0.024,Scheduling,Do we have a time machine in the office?,5.0
session_572,2025-04-29 06:17:02,2025-04-29 06:27:02,37.77.184.22,Netherlands,Dutch,8,Positive,Yes,No,https://chatbotlogs.com/session_279,2.06,608,0.182,Scheduling,How do I get infinite vacation days?,4.0
session_573,2025-04-29 06:29:38,2025-04-29 06:30:38,145.75.32.1,Netherlands,Dutch,2,Positive,No,No,https://chatbotlogs.com/session_106,2.7,118,0.035,Personal,Can I request more hours?,1.0
session_574,2025-04-29 08:00:44,2025-04-29 08:01:44,145.75.32.1,Netherlands,Dutch,1,Positive,Yes,Yes,https://chatbotlogs.com/session_198,3.05,45,0.013,IT Support,How do I dispute an incorrect payroll deduction?,
session_575,2025-04-29 08:07:48,2025-04-29 08:08:48,82.217.56.10,Netherlands,Dutch,2,Positive,Yes,Yes,https://chatbotlogs.com/session_114,3.11,112,0.034,HR,What are my legal rights if I am terminated?,3.0
session_576,2025-04-29 08:13:17,2025-04-29 08:14:17,82.217.56.10,Netherlands,Dutch,1,Positive,No,No,https://chatbotlogs.com/session_282,3.12,54,0.016,Scheduling,How's the weather?,3.0
session_577,2025-04-29 09:08:31,2025-04-29 09:09:31,37.77.184.22,Netherlands,Dutch,1,Positive,Yes,Yes,https://chatbotlogs.com/session_34,3.41,74,0.022,Personal,Can I request a salary adjustment based on performance?,1.0
session_578,2025-04-29 10:39:37,2025-04-29 10:48:37,145.75.32.1,Netherlands,Dutch,9,Positive,Yes,No,https://chatbotlogs.com/session_157,2.95,612,0.184,Scheduling,Can I bring my pet to work?,1.0
session_579,2025-04-29 14:15:33,2025-04-29 14:16:33,37.77.184.22,Netherlands,Dutch,1,Positive,No,No,https://chatbotlogs.com/session_146,2.84,61,0.018,Personal,Where is the break room?,1.0
session_580,2025-04-29 16:02:14,2025-04-29 16:12:14,37.77.184.22,Netherlands,Dutch,10,Positive,Yes,No,https://chatbotlogs.com/session_111,1.56,560,0.168,HR,Do we have a time machine in the office?,1.0
session_581,2025-04-29 18:12:08,2025-04-29 18:21:08,37.77.184.22,Netherlands,Turkish,6,Positive,No,No,https://chatbotlogs.com/session_134,2.07,414,0.124,Scheduling,What are the company policies?,
session_582,2025-04-29 20:46:29,2025-04-29 20:55:29,37.77.184.22,Netherlands,Dutch,9,Neutral,No,No,https://chatbotlogs.com/session_81,1.72,414,0.124,Personal,Where can I update my address?,
session_583,2025-04-30 01:35:23,2025-04-30 01:36:23,82.217.56.10,Netherlands,Dutch,2,Positive,No,No,https://chatbotlogs.com/session_94,2.17,116,0.035,Scheduling,When do I get paid?,1.0
session_584,2025-04-30 07:52:59,2025-04-30 08:02:59,145.75.32.1,Netherlands,Moroccan Arabic,10,Positive,Yes,No,https://chatbotlogs.com/session_196,2.37,400,0.12,Scheduling,Can you tell me a secret?,
session_585,2025-04-30 08:17:43,2025-04-30 08:18:43,82.217.56.10,Netherlands,Dutch,2,Positive,No,No,https://chatbotlogs.com/session_151,1.79,144,0.043,Scheduling,When do I get paid?,5.0
session_586,2025-04-30 08:55:58,2025-04-30 09:05:58,82.217.56.10,Netherlands,Dutch,7,Positive,No,No,https://chatbotlogs.com/session_204,2.59,350,0.105,IT Support,How do I contact HR?,1.0
session_587,2025-04-30 11:47:04,2025-04-30 11:56:04,82.217.56.10,Netherlands,Dutch,6,Positive,Yes,Yes,https://chatbotlogs.com/session_73,2.16,402,0.121,IT Support,What should I do if I have a conflict with my manager?,1.0
session_588,2025-04-30 11:54:59,2025-04-30 11:55:59,145.75.32.1,Netherlands,Dutch,1,Positive,Yes,No,https://chatbotlogs.com/session_13,1.69,71,0.021,Scheduling,Can I work from the moon?,5.0
session_589,2025-04-30 13:45:41,2025-04-30 13:54:41,82.217.56.10,Netherlands,Dutch,8,Negative,Yes,No,https://chatbotlogs.com/session_51,1.87,344,0.103,General,What happens if I never log off?,
session_590,2025-04-30 15:39:41,2025-04-30 15:49:41,82.217.56.10,Netherlands,Dutch,8,Positive,Yes,No,https://chatbotlogs.com/session_35,3.42,616,0.185,General,Do we have a time machine in the office?,1.0
session_591,2025-04-30 16:23:57,2025-04-30 16:24:57,37.77.184.22,Netherlands,Turkish,2,Neutral,No,No,https://chatbotlogs.com/session_172,1.82,140,0.042,HR,How do I reset my password?,3.0
session_592,2025-04-30 19:57:35,2025-04-30 19:58:35,145.75.32.1,Netherlands,Dutch,1,Positive,Yes,No,https://chatbotlogs.com/session_157,2.95,71,0.021,HR,Do we have a time machine in the office?,1.0
session_593,2025-05-01 07:11:48,2025-05-01 07:20:48,145.75.32.1,Netherlands,Dutch,10,Positive,No,No,https://chatbotlogs.com/session_8,2.24,570,0.171,Personal,How do I contact HR?,1.0
session_594,2025-05-01 10:57:32,2025-05-01 10:58:32,37.77.184.22,Netherlands,Dutch,2,Positive,No,No,https://chatbotlogs.com/session_308,2.21,126,0.038,IT Support,How do I contact HR?,
session_595,2025-05-01 12:39:31,2025-05-01 12:48:31,82.217.56.10,Netherlands,Dutch,9,Positive,No,No,https://chatbotlogs.com/session_312,2.71,522,0.157,IT Support,Who do I contact for payroll issues?,
session_596,2025-05-01 14:58:51,2025-05-01 15:07:51,82.217.56.10,Netherlands,Dutch,5,Negative,No,No,https://chatbotlogs.com/session_61,1.52,295,0.088,Personal,Why can’t I log in?,
session_597,2025-05-02 08:58:02,2025-05-02 08:59:02,37.77.184.22,Netherlands,Dutch,2,Positive,Yes,Yes,https://chatbotlogs.com/session_118,2.62,158,0.047,Scheduling,How do I dispute an incorrect payroll deduction?,1.0
session_598,2025-05-02 09:20:03,2025-05-02 09:29:03,37.77.184.22,Netherlands,Dutch,11,Positive,No,No,https://chatbotlogs.com/session_116,2.46,528,0.158,Scheduling,Who do I contact for payroll issues?,1.0
session_599,2025-05-03 04:37:18,2025-05-03 04:46:18,82.217.56.10,Netherlands,Dutch,10,Positive,Yes,No,https://chatbotlogs.com/session_158,3.37,510,0.153,Scheduling,Why is the sky blue?,
session_600,2025-05-03 10:44:49,2025-05-03 10:53:49,82.217.56.10,Netherlands,Polish,6,Positive,No,No,https://chatbotlogs.com/session_220,1.58,432,0.13,Scheduling,What are the company policies?,2.0
session_601,2025-05-03 13:03:09,2025-05-03 13:04:09,145.75.32.1,Netherlands,Dutch,1,Positive,No,No,https://chatbotlogs.com/session_110,2.7,49,0.015,Scheduling,How do I swap shifts?,
session_602,2025-05-03 20:02:12,2025-05-03 20:11:12,37.77.184.22,Netherlands,Moroccan Arabic,10,Positive,No,No,https://chatbotlogs.com/session_243,2.58,710,0.213,Scheduling,Who do I contact for IT help?,4.0
session_603,2025-05-03 20:58:17,2025-05-03 20:59:17,37.77.184.22,Netherlands,Dutch,2,Positive,No,No,https://chatbotlogs.com/session_66,3.34,88,0.026,General,How do I swap shifts?,
session_604,2025-05-04 08:19:06,2025-05-04 08:20:06,82.217.56.10,Netherlands,Polish,1,Positive,No,No,https://chatbotlogs.com/session_46,3.02,55,0.016,Personal,Where can I update my address?,4.0
session_605,2025-05-04 09:53:29,2025-05-04 09:54:29,145.75.32.1,Netherlands,Turkish,2,Positive,Yes,No,https://chatbotlogs.com/session_22,2.66,152,0.046,IT Support,Can I work from the moon?,
session_606,2025-05-04 11:03:35,2025-05-04 11:04:35,82.217.56.10,Netherlands,Dutch,1,Negative,Yes,No,https://chatbotlogs.com/session_51,1.87,65,0.02,General,What happens if I never log off?,
session_607,2025-05-04 14:45:43,2025-05-04 14:54:43,145.75.32.1,Netherlands,Dutch,9,Neutral,Yes,No,https://chatbotlogs.com/session_183,3.03,459,0.138,Scheduling,Is coffee better than tea?,4.0
session_608,2025-05-04 15:43:54,2025-05-04 15:52:54,82.217.56.10,Netherlands,Dutch,7,Negative,No,No,https://chatbotlogs.com/session_226,1.93,322,0.097,IT Support,How do I swap shifts?,5.0
session_609,2025-05-04 18:17:49,2025-05-04 18:18:49,82.217.56.10,Netherlands,Dutch,1,Positive,Yes,No,https://chatbotlogs.com/session_291,3.2,51,0.015,Scheduling,Do we have a time machine in the office?,5.0
session_610,2025-05-04 20:03:55,2025-05-04 20:04:55,82.217.56.10,Netherlands,Dutch,2,Positive,No,No,https://chatbotlogs.com/session_268,1.72,80,0.024,Scheduling,How do I access my payslip?,5.0
session_611,2025-05-05 07:01:17,2025-05-05 07:02:17,145.75.32.1,Netherlands,Polish,2,Positive,No,No,https://chatbotlogs.com/session_175,1.51,116,0.035,IT Support,What are the company policies?,
session_612,2025-05-05 07:16:28,2025-05-05 07:17:28,37.77.184.22,Netherlands,Polish,1,Neutral,No,No,https://chatbotlogs.com/session_86,2.6,72,0.022,General,When do I get paid?,5.0
session_613,2025-05-06 11:00:50,2025-05-06 11:01:50,145.75.32.1,Netherlands,Dutch,2,Positive,No,No,https://chatbotlogs.com/session_120,2.42,130,0.039,Scheduling,What are the sick leave policies?,3.0
session_614,2025-05-06 11:22:41,2025-05-06 11:23:41,145.75.32.1,Netherlands,Dutch,1,Positive,Yes,Yes,https://chatbotlogs.com/session_233,3.32,65,0.02,Personal,How do I file a workplace harassment complaint?,
session_615,2025-05-06 12:50:47,2025-05-06 12:59:47,82.217.56.10,Netherlands,Dutch,5,Positive,No,No,https://chatbotlogs.com/session_41,1.9,280,0.084,Scheduling,Who do I contact for IT help?,1.0
session_616,2025-05-06 14:12:33,2025-05-06 14:13:33,37.77.184.22,Netherlands,Dutch,1,Positive,Yes,No,https://chatbotlogs.com/session_168,2.55,63,0.019,Scheduling,Can you tell me a secret?,3.0
session_617,2025-05-06 17:08:18,2025-05-06 17:17:18,37.77.184.22,Netherlands,Dutch,10,Positive,No,No,https://chatbotlogs.com/session_12,1.63,530,0.159,IT Support,How do I swap shifts?,2.0
session_618,2025-05-07 07:11:06,2025-05-07 07:20:06,82.217.56.10,Netherlands,Dutch,9,Positive,Yes,Yes,https://chatbotlogs.com/session_78,2.8,414,0.124,HR,What should I do if I have a conflict with my manager?,4.0
session_619,2025-05-07 10:37:46,2025-05-07 10:38:46,82.217.56.10,Netherlands,Dutch,1,Neutral,No,No,https://chatbotlogs.com/session_210,3.29,53,0.016,IT Support,Where can I see my schedule?,1.0
session_620,2025-05-07 15:02:26,2025-05-07 15:11:26,37.77.184.22,Netherlands,Dutch,7,Positive,No,No,https://chatbotlogs.com/session_244,3.27,553,0.166,Scheduling,When do I get paid?,
session_621,2025-05-07 17:54:45,2025-05-07 18:03:45,145.75.32.1,Netherlands,Dutch,5,Positive,Yes,No,https://chatbotlogs.com/session_156,1.81,305,0.092,Scheduling,Can you tell me a secret?,
session_622,2025-05-08 06:14:45,2025-05-08 06:23:45,82.217.56.10,Netherlands,Dutch,6,Positive,No,No,https://chatbotlogs.com/session_41,1.9,306,0.092,Scheduling,Who do I contact for IT help?,1.0
session_623,2025-05-08 07:35:38,2025-05-08 07:44:38,37.77.184.22,Netherlands,Dutch,8,Positive,Yes,No,https://chatbotlogs.com/session_266,3.26,384,0.115,Scheduling,Can I bring my pet to work?,
session_624,2025-05-08 08:52:28,2025-05-08 09:01:28,145.75.32.1,Netherlands,Dutch,7,Positive,No,No,https://chatbotlogs.com/session_181,1.95,518,0.155,Scheduling,How do I reset my password?,4.0
session_625,2025-05-08 10:18:50,2025-05-08 10:19:50,145.75.32.1,Netherlands,Dutch,2,Negative,Yes,Yes,https://chatbotlogs.com/session_198,3.05,92,0.028,IT Support,Can I take unpaid leave for personal reasons?,5.0
session_626,2025-05-08 12:43:18,2025-05-08 12:52:18,145.75.32.1,Netherlands,Dutch,5,Neutral,Yes,No,https://chatbotlogs.com/session_17,3.16,275,0.082,IT Support,Why is the sky blue?,
session_627,2025-05-08 18:54:08,2025-05-08 19:03:08,37.77.184.22,Netherlands,Dutch,7,Positive,Yes,Yes,https://chatbotlogs.com/session_197,2.54,350,0.105,IT Support,Who do I talk to about my pension plan options?,2.0
session_628,2025-05-08 19:35:13,2025-05-08 19:44:13,145.75.32.1,Netherlands,Turkish,6,Negative,Yes,Yes,https://chatbotlogs.com/session_200,3.03,384,0.115,Scheduling,How do I report discrimination in the workplace?,
session_629,2025-05-08 23:02:48,2025-05-08 23:03:48,82.217.56.10,Netherlands,Turkish,1,Positive,Yes,No,https://chatbotlogs.com/session_176,1.68,49,0.015,Scheduling,How do I get infinite vacation days?,2.0
session_630,2025-05-09 06:59:42,2025-05-09 07:08:42,82.217.56.10,Netherlands,Polish,9,Positive,No,No,https://chatbotlogs.com/session_46,3.02,414,0.124,Personal,Where can I update my address?,4.0
session_631,2025-05-09 07:51:14,2025-05-09 08:01:14,82.217.56.10,Netherlands,Dutch,11,Positive,Yes,Yes,https://chatbotlogs.com/session_55,3.26,682,0.205,Scheduling,Who do I talk to about my pension plan options?,
session_632,2025-05-09 08:53:37,2025-05-09 09:02:37,82.217.56.10,Netherlands,Dutch,9,Positive,Yes,No,https://chatbotlogs.com/session_124,2.03,531,0.159,Scheduling,Can I work from the moon?,5.0
session_633,2025-05-09 09:59:52,2025-05-09 10:08:52,145.75.32.1,Netherlands,Dutch,7,Neutral,No,No,https://chatbotlogs.com/session_187,3.28,539,0.162,Scheduling,Where is the break room?,1.0
session_634,2025-05-09 11:51:55,2025-05-09 12:00:55,192.168.1.1,Netherlands,Spanish,6,Positive,Yes,No,https://chatbotlogs.com/session_195,1.69,372,0.112,Scheduling,What happens if I never log off?,
session_635,2025-05-09 16:10:59,2025-05-09 16:11:59,145.75.32.1,Netherlands,Dutch,1,Positive,No,No,https://chatbotlogs.com/session_186,2.48,50,0.015,IT Support,Why can’t I log in?,
session_636,2025-05-09 19:47:39,2025-05-09 19:48:39,37.77.184.22,Netherlands,Dutch,2,Positive,No,No,https://chatbotlogs.com/session_66,3.34,154,0.046,General,How do I swap shifts?,
session_637,2025-05-09 23:30:23,2025-05-09 23:31:23,145.75.32.1,Netherlands,Polish,2,Positive,No,No,https://chatbotlogs.com/session_92,2.4,132,0.04,IT Support,What are the company policies?,3.0
session_638,2025-05-10 09:32:18,2025-05-10 09:41:18,192.168.1.1,Netherlands,English,10,Positive,Yes,No,https://chatbotlogs.com/session_221,2.81,670,0.201,HR,How do I become a millionaire overnight?,
session_639,2025-05-10 14:08:26,2025-05-10 14:09:26,37.77.184.22,Netherlands,Polish,2,Positive,Yes,Yes,https://chatbotlogs.com/session_20,2.93,94,0.028,IT Support,Can I request a salary adjustment based on performance?,5.0
session_640,2025-05-10 15:54:42,2025-05-10 15:55:42,37.77.184.22,Netherlands,Dutch,1,Positive,Yes,No,https://chatbotlogs.com/session_126,3.49,40,0.012,IT Support,Why is the sky blue?,
session_641,2025-05-10 17:37:08,2025-05-10 17:46:08,145.75.32.1,Netherlands,Dutch,7,Positive,No,No,https://chatbotlogs.com/session_6,3.29,532,0.16,Scheduling,Where can I see my schedule?,
session_642,2025-05-11 13:51:15,2025-05-11 14:00:15,37.77.184.22,Netherlands,Polish,7,Positive,Yes,Yes,https://chatbotlogs.com/session_31,3.09,539,0.162,Personal,How do I dispute an incorrect payroll deduction?,5.0
session_643,2025-05-12 10:22:46,2025-05-12 10:23:46,145.75.32.1,Netherlands,Dutch,1,Positive,Yes,No,https://chatbotlogs.com/session_156,1.81,64,0.019,Scheduling,Can you tell me a secret?,
session_644,2025-05-12 16:52:49,2025-05-12 16:53:49,82.217.56.10,Netherlands,Dutch,2,Positive,Yes,Yes,https://chatbotlogs.com/session_205,3.04,126,0.038,Personal,Can I request a salary adjustment based on performance?,1.0
session_645,2025-05-12 17:36:31,2025-05-12 17:37:31,37.77.184.22,Netherlands,Dutch,1,Positive,No,No,https://chatbotlogs.com/session_79,3.15,79,0.024,Personal,How do I request leave?,4.0
session_646,2025-05-13 10:00:06,2025-05-13 10:10:06,37.77.184.22,Netherlands,Dutch,8,Positive,Yes,No,https://chatbotlogs.com/session_104,2.24,496,0.149,Scheduling,Can I bring my pet to work?,5.0
session_647,2025-05-13 12:17:45,2025-05-13 12:18:45,37.77.184.22,Netherlands,Dutch,2,Positive,Yes,Yes,https://chatbotlogs.com/session_34,3.41,104,0.031,Personal,Can I request a salary adjustment based on performance?,1.0
session_648,2025-05-13 13:13:16,2025-05-13 13:22:16,82.217.56.10,Netherlands,Dutch,5,Positive,Yes,No,https://chatbotlogs.com/session_98,2.79,210,0.063,IT Support,How do I get infinite vacation days?,2.0
session_649,2025-05-13 13:39:08,2025-05-13 13:48:08,145.75.32.1,Netherlands,Turkish,7,Positive,No,No,https://chatbotlogs.com/session_58,2.73,483,0.145,Personal,How do I swap shifts?,
session_650,2025-05-13 15:17:49,2025-05-13 15:18:49,37.77.184.22,Netherlands,Polish,1,Neutral,Yes,Yes,https://chatbotlogs.com/session_59,2.73,45,0.013,General,Can I take unpaid leave for personal reasons?,5.0
session_651,2025-05-13 16:10:38,2025-05-13 16:19:38,82.217.56.10,Netherlands,Dutch,8,Positive,No,No,https://chatbotlogs.com/session_151,1.79,400,0.12,Scheduling,When do I get paid?,5.0
session_652,2025-05-14 12:14:03,2025-05-14 12:23:03,37.77.184.22,Netherlands,Dutch,7,Positive,No,No,https://chatbotlogs.com/session_155,1.84,364,0.109,Scheduling,Can I request more hours?,4.0
session_653,2025-05-14 15:39:46,2025-05-14 15:40:46,185.34.56.78,France,Spanish,2,Positive,No,No,https://chatbotlogs.com/session_101,3.48,82,0.025,Personal,Who do I contact for payroll issues?,4.0
session_654,2025-05-14 18:26:38,2025-05-14 18:35:38,145.75.32.1,Netherlands,Polish,11,Negative,No,No,https://chatbotlogs.com/session_163,2.12,451,0.135,Scheduling,Where can I update my address?,
session_655,2025-05-14 19:07:31,2025-05-14 19:08:31,82.217.56.10,Netherlands,Dutch,2,Positive,No,No,https://chatbotlogs.com/session_282,3.12,126,0.038,HR,How do I contact HR?,
session_656,2025-05-14 20:01:29,2025-05-14 20:10:29,82.217.56.10,Netherlands,Dutch,11,Neutral,No,No,https://chatbotlogs.com/session_310,3.27,781,0.234,General,How do I swap shifts?,2.0
